2017-04-15,474.0
2017-04-16,504.0
2017-04-17,516.0
2017-04-18,534.0
2017-04-19,492.0
2017-04-20,492.0
2017-04-21,540.0
2017-04-22,462.0
2017-04-23,468.0
2017-04-24,486.0
2017-04-25,516.0
2017-04-26,552.0
2017-04-27,582.0
2017-04-28,600.0
2017-04-29,522.0
2017-04-30,540.0
2017-05-01,315.0
2017-05-02,345.0
2017-05-03,360.0
2017-05-04,510.0
2017-05-05,435.0
2017-05-06,360.0
2017-05-07,345.0
2017-05-08,390.0
2017-05-09,555.0
2017-05-10,510.0
2017-05-11,570.0
2017-05-12,645.0
2017-05-13,690.0
2017-05-14,570.0
2017-05-15,765.0
2017-05-16,705.0
2017-05-17,555.0
2017-05-18,540.0
2017-05-19,600.0
2017-05-20,555.0
2017-05-21,630.0
2017-05-22,960.0
2017-05-23,1065.0
2017-05-24,1110.0
2017-05-25,1500.0
2017-05-26,1200.0
2017-05-27,1020.0
2017-05-28,765.0
2017-05-29,690.0
2017-05-30,720.0
2017-05-31,705.0
2017-06-01,1230.0
2017-06-02,1155.0
2017-06-03,1020.0
2017-06-04,930.0
2017-06-05,1050.0
2017-06-06,1485.0
2017-06-07,1320.0
2017-06-08,1155.0
2017-06-09,1140.0
2017-06-10,1050.0
2017-06-11,1170.0
2017-06-12,1455.0
2017-06-13,1260.0
2017-06-14,1245.0
2017-06-15,1500.0
2017-06-16,1200.0
2017-06-17,1005.0
2017-06-18,930.0
2017-06-19,1005.0
2017-06-20,1125.0
2017-06-21,1065.0
2017-06-22,1080.0
2017-06-23,1020.0
2017-06-24,1005.0
2017-06-25,915.0
2017-06-26,1110.0
2017-06-27,1275.0
2017-06-28,1245.0
2017-06-29,1035.0
2017-06-30,885.0
2017-07-01,806.0
2017-07-02,858.0
2017-07-03,897.0
2017-07-04,936.0
2017-07-05,1014.0
2017-07-06,962.0
2017-07-07,910.0
2017-07-08,897.0
2017-07-09,819.0
2017-07-10,1040.0
2017-07-11,1196.0
2017-07-12,1105.0
2017-07-13,1040.0
2017-07-14,1014.0
2017-07-15,1183.0
2017-07-16,1300.0
2017-07-17,1235.0
